D119210000069,19,2,Yamanashi Prefectural Kofu Technical High School,"2-7-1 Shiobe, Kofu City, Yamanashi Prefecture"
D119210000078,19,2,Yamanashi Prefectural Agriculture and Forestry High School,"4533 Nishihachiman, Kai City, Yamanashi Prefecture"
D119210000087,19,2,Yamanashi Prefectural Koma High School,"1500-2 Ogasawara, Minami Alps City, Yamanashi Prefecture"
D119210000121,19,2,Yamanashi Prefectural Minobu High School,"1201-2 Umehira, Minobu-cho, Minamikoma-gun, Yamanashi Prefecture"
D119210000130,19,2,Yamanashi Prefectural Hikawa High School,"1062 Tanaka, Ichimachi, Yamanashi City, Yamanashi Prefecture"
D119210000149,19,2,Yamanashi Prefectural Yamanashi High School,"194 Kamijinnaikawa, Yamanashi City, Yamanashi Prefecture"
D119210000158,19,2,Yamanashi Prefectural Enzan High School,"440-1 Enzan Mikkaichiba, Koshu City, Yamanashi Prefecture"
D119210000167,19,2,Yamanashi Prefectural Tsuru High School,"2-11-20 Otsuki, Otsuki City, Yamanashi Prefecture"
D119210000176,19,2,Yamanashi Prefectural Yoshida High School,"6-17-1 Shimoyoshida, Fujiyoshida City, Yamanashi Prefecture"
D119210000185,19,2,Kofu City Kofu Commercial High School,"300 Kamimaicho, Kofu City, Yamanashi Prefecture"
D119210000194,19,2,Hokuto City Koryo High School,"2003 Nagasakauejo, Nagasaka-machi, Hokuto, Yamanashi Prefecture"
D119210000201,19,2,Yamanashi Prefectural Chuo High School,"5-6-23 Iida, Kofu City, Yamanashi Prefecture"
D119210000210,19,2,Yamanashi Prefectural Kofu Higashi High School,"1-17-1 Sakaori, Kofu City, Yamanashi Prefecture"
D119210000229,19,2,Yamanashi Prefectural Fujikawaguchiko High School,"6663-1 Funatsu, Fujikawaguchiko-cho, Minamitsuru-gun, Yamanashi Prefecture"
D119210000238,19,2,Yamanashi Prefectural Uenohara High School,"555 Yatsuzawa, Uenohara City, Yamanashi Prefecture"
D119210000247,19,2,Yamanashi Prefectural Kofu Showa High School,"3000 Saijo, Showa-machi, Nakakoma-gun, Yamanashi Prefecture"
D119210000256,19,2,Yamanashi Prefectural Shirane High School,"1180 Kamimasuwa, Minami Alps City, Yamanashi Prefecture"
D119210000265,19,2,Yamanashi Prefectural Kofu Josai High School,"1-9-1 Shimoida, Kofu City, Yamanashi Prefecture"
D119210000274,19,2,Yamanashi Prefectural Hokuto High School,"1007-19 Shibusawa, Nagasaka-cho, Hokuto, Yamanashi Prefecture"
D119210000283,19,2,Yamanashi Prefectural Fuji Kitaryo High School,"1-23-1 Shin Nishihara, Fujiyoshida City, Yamanashi Prefecture"
D119210000292,19,2,Yamanashi Prefectural Hibarigaoka High School,"4-3-1 Kamiyoshida Higashi, Fujiyoshida City, Yamanashi Prefecture"
D119210000309,19,2,Yamanashi Prefectural Fuefuki High School,"3, Isawa-cho, Fuefuki-shi, Yamanashi Prefecture"
D119210000318,19,2,Yamanashi Prefectural Tsurukojokan High School,"5-7-1 Kamiya, Tsuru City, Yamanashi Prefecture"
D119210000327,19,2,Yamanashi Prefectural Seishu High School,"1733-2 Ichikawa Daimon, Ichikawamisato-cho, Nishiyatoshiro-gun, Yamanashi Prefecture"
D119310000012,19,3,Yamanashi Eiwa High School,"112 Atagocho, Kofu City, Yamanashi Prefecture"
D119310000021,19,3,Kai Seiwa High School,"3-10-1 Aonuma, Kofu City, Yamanashi Prefecture"
D119310000030,19,3,Sundai Kofu High School,"2-8-1 Shiobe, Kofu City, Yamanashi Prefecture"
D119310000049,19,3,Yamanashi Gakuin High School,"3-3-1 Sakaori, Kofu City, Yamanashi Prefecture"
D119310000058,19,3,Tokai University Kofu High School,"1-1 Kintakecho, Kofu City, Yamanashi Prefecture"
D119310000067,19,3,Japan Aviation High School,"445 Utsuya, Kai City, Yamanashi Prefecture"
D119310000085,19,3,Minobuyama High School,"3567 Minobu, Minobu-cho, Minamikoma-gun, Yamanashi Prefecture"
D119310000094,19,3,Nihon University Meisei High School,"3200 Uenohara, Uenohara City, Yamanashi Prefecture"
D119310000101,19,3,Fuji Gakuen High School,"1-1-1 Midorigaoka, Fujiyoshida City, Yamanashi Prefecture"
D119310000110,19,3,Shizen Gakuen High School,"6900 Obi, Sutama-cho, Hokuto-shi, Yamanashi Prefecture"
D120220100019,20,2,Nagano Prefecture Nagano High School,"1-16-12 Agematsu, Nagano City, Nagano Prefecture"
D120220100028,20,2,Nagano Prefecture Nagano Nishi High School,"3-8-5 Hakoshimizu, Nagano City, Nagano Prefecture"
D120220100037,20,2,Nagano Prefecture Nagano Yoshida High School,"2-12-9 Yoshida, Nagano City, Nagano Prefecture"
D120220100046,20,2,Nagano Prefecture Nagano Technical High School,"3-9-1 Sushide Minami, Nagano City, Nagano Prefecture"
D120220100055,20,2,Nagano Prefecture Nagano Commercial High School,"243 Tsumashina, Nagano City, Nagano Prefecture"
D120220100064,20,2,Nagano Prefecture Shinonoi High School,"1161-2 Shinonoi Fuse Takada, Nagano City, Nagano Prefecture"
D120220100073,20,2,Nagano Prefecture Sarashina Agricultural High School,"200 Shinonoi Fuse Takada, Nagano City, Nagano Prefecture"
D120220100082,20,2,Nagano Prefecture Matsushiro High School,"4065 Saijo, Matsushiro-cho, Nagano City, Nagano Prefecture"
D120220100108,20,2,Nagano Prefecture Nagano Higashi High School,"2743-1 Soumijima, Nagano City, Nagano Prefecture"
D120220100117,20,2,Nagano Prefecture Nagano Minami High School,"236-2 Ookita, Tamaki, Inari-machi, Nagano City, Nagano Prefecture"
D120220100126,20,2,Nagano City Nagano High School,"1133 Tokuma, Nagano City, Nagano Prefecture"
D120220200018,20,2,Nagano Prefecture Matsumoto Fukashi High School,"3-8-1 Arigasaki, Matsumoto City, Nagano Prefecture"
D120220200027,20,2,Nagano Prefecture Matsumoto Prefecture Gaoka High School,"2-1-1 Ken, Matsumoto City, Nagano Prefecture"
D120220200036,20,2,Nagano Prefecture Matsumoto Arigasaki High School,"1-1-54 Arigasaki, Matsumoto City, Nagano Prefecture"
D120220200045,20,2,Nagano Prefecture Matsumoto Technical High School,"4-11-1 Chikuma, Matsumoto City, Nagano Prefecture"
D120220200054,20,2,Nagano Prefecture Matsumoto Misugaoka High School,"2-1 Misusu, Matsumoto City, Nagano Prefecture"
D120220200063,20,2,Nagano Prefecture Matsumoto Chikuma High School,"2237 Shimadate, Matsumoto City, Nagano Prefecture"
D120220200072,20,2,Nagano Prefecture Azusagawa High School,"10000-1 Hata, Matsumoto City, Nagano Prefecture"
D120220300017,20,2,Nagano Prefecture Ueda High School,"1-4-32 Ote, Ueda City, Nagano Prefecture"
D120220300026,20,2,Nagano Prefecture Ueda Someyaoka High School,"1710 Ueda, Ueda City, Nagano Prefecture"
D120220300035,20,2,Nagano Prefecture Ueda Higashi High School,"3-5-68 Tsuneta, Ueda City, Nagano Prefecture"
D120220300044,20,2,Nagano Prefecture Ueda Chikuma High School,"626 Nakanojo, Ueda City, Nagano Prefecture"
D120220300053,20,2,Nagano Prefecture Maruko Shugakukan High School,"810-2 Nakamaruko, Ueda City, Nagano Prefecture"
D120220400016,20,2,Nagano Prefecture Okaya Higashi High School,"2-1-17 Minamigu, Okaya City, Nagano Prefecture"
D120220400025,20,2,Nagano Prefecture Okaya Technical High School,"2-10-3 Shinmeicho, Okaya City, Nagano Prefecture"
D120220400034,20,2,Nagano Prefecture Okaya Minami High School,"3-3-30 Kohan, Okaya City, Nagano Prefecture"
D120220500015,20,2,Nagano Prefecture Iida Kazekoshi High School,"6462 Kamigo Kuroda, Iida City, Nagano Prefecture"
D120220500024,20,2,Nagano Prefecture Iida OIDE Nagahime High School,"2535-2 Kanagokuma, Iida City, Nagano Prefecture"
D120220500033,20,2,Nagano Prefecture Shimoina Agricultural High School,"2366-4 Kanagokuma, Iida City, Nagano Prefecture"
D120220500042,20,2,Nagano Prefecture Iida High School,"450 Kamigo Kuroda, Iida City, Nagano Prefecture"
D120220600014,20,2,Nagano Prefecture Suwa Seiryo High School,"1-10-1 Shimizu, Suwa City, Nagano Prefecture"
D120220600023,20,2,Nagano Prefecture Suwa Futaba High School,"2-13-28 Okamura, Suwa City, Nagano Prefecture"
D120220600032,20,2,Nagano Prefecture Suwa Jitsugyo High School,"3-3663-3 Shimizu, Suwa City, Nagano Prefecture"
D120220700013,20,2,Nagano Prefecture Suzaka High School,"1518-2 Suzaka, Suzaka City, Nagano Prefecture"
D120220700022,20,2,Nagano Prefecture Suzaka Higashi High School,"4-4 Hitaki, Suzaka City, Nagano Prefecture"
D120220700031,20,2,Nagano Prefecture Suzaka Sosei High School,"1616 Suzaka, Suzaka City, Nagano Prefecture"
D120220800012,20,2,Nagano Prefecture Komoro High School,"4-1-1 Shinonome, Komoro City, Nagano Prefecture"
D120220800021,20,2,Nagano Prefecture Komoro Commercial High School,"3-1-1 Tamachi, Komoro City, Nagano Prefecture"
D120220900011,20,2,Nagano Prefecture Inakita High School,"2165 Yamadera, Ina City, Nagano Prefecture"
D120220900020,20,2,Nagano Prefecture Ina Yayoigaoka High School,"5703 Nishimachi, Ina City, Nagano Prefecture"
D120220900039,20,2,Nagano Prefecture Takato High School,"824 Ohara, Takato-cho, Ina City, Nagano Prefecture"
D120221000018,20,2,Nagano Prefecture Ako High School,"11041-4 Ako, Komagane City, Nagano Prefecture"
D120221000027,20,2,Nagano Prefecture Komagane Technical High School,"14-2 Ako, Komagane City, Nagano Prefecture"
D120221100017,20,2,Nagano Prefecture Nakano Nishi High School,"544-1 Saijo, Nakano City, Nagano Prefecture"
D120221100026,20,2,Nagano Prefecture Nakano Risshikan High School,"2-1-53 Miyoshicho, Nakano City, Nagano Prefecture"
D120221200016,20,2,Nagano Prefecture Omachi Gakuyo High School,"3691-2 Omachi, Omachi City, Nagano Prefecture"
D120221300015,20,2,Nagano Prefecture Iiyama High School,"2610 Iiyama, Iiyama City, Nagano Prefecture"
D120221400014,20,2,Nagano Prefecture Chino High School,"11395 Miyagawa, Chino City, Nagano Prefecture"
D120221500013,20,2,Nagano Prefecture Shiojiri Shigakukan High School,"4-4 Hirooka Takade, Shiojiri City, Nagano Prefecture"
D120221500022,20,2,Nagano Prefecture Tagawa High School,"2645 Hirooka Yoshida, Shiojiri City, Nagano Prefecture"
D120221700011,20,2,Nagano Prefecture Nozawakita High School,"449-2 Nozawa, Saku City, Nagano Prefecture"
D120221700020,20,2,Nagano Prefecture Iwamurata High School,"1248-1, Saku City, Nagano Prefecture"
D120221700039,20,2,Nagano Prefecture Nozawa Minami High School,"86-1 Hara, Saku City, Nagano Prefecture"
D120221700048,20,2,Nagano Prefecture Sakudaira Technical High School,"991 Iwamurata, Saku City, Nagano Prefecture"
D120221800010,20,2,Nagano Prefecture Yashiro High School,"1000 Yashiro, Chikuma City, Nagano Prefecture"
D120221800029,20,2,Nagano Prefecture Yashiro Minami High School,"2104 Yashiro, Chikuma City, Nagano Prefecture"
D120221900019,20,2,Nagano Prefecture Higashimiseisho High School,"276, Tomi City, Nagano Prefecture"
D120222000016,20,2,Nagano Prefecture Akashina High School,"100 Akashina Higashikawate, Azumino City, Nagano Prefecture"
D120222000025,20,2,Nagano Prefecture Toyoshina High School,"2341 Toyoshina, Azumino City, Nagano Prefecture"
D120222000034,20,2,Nagano Prefecture Minamiazumi Agricultural High School,"4537 Toyoshina, Azumino City, Nagano Prefecture"
D120222000043,20,2,Nagano Prefecture Hotaka Commercial High School,"6839 Hotaka, Azumino City, Nagano Prefecture"
D120230300016,20,2,Nagano Prefecture Koumi High School,"1006-2 Chiyori, Koumi-machi, Minamisaku-gun, Nagano Prefecture"
D120232100014,20,2,Nagano Prefecture Karuizawa High School,"1323-43 Karuizawa, Karuizawa-machi, Kitasaku-gun, Nagano Prefecture"
D120232400011,20,2,Nagano Prefecture Tateshina High School,"3652 Ashida, Tateshina-cho, Kitasaku-gun, Nagano Prefecture"
D120236100015,20,2,Nagano Prefecture Shimosuwa Koyo High School,"7401 Shimosuwa-cho, Suwa-gun, Nagano Prefecture"
D120236200014,20,2,Nagano Prefecture Fujimi High School,"3330 Fujimi, Fujimi-cho, Suwa-gun, Nagano Prefecture"
D120238200010,20,2,Nagano Prefecture Tatsuno High School,"3644-2 Inatomi, Tatsuno-machi, Kamiina-gun, Nagano Prefecture"
D120238300019,20,2,Nagano Prefecture Minowa Shinshu High School,"13238 Nakaminowa, Minowa-cho, Kamiina-gun, Nagano Prefecture"
D120238500017,20,2,Nagano Prefecture Kamiina Agricultural High School,"9110 Minamiminowa Village, Kamiina District, Nagano Prefecture"
D120240200016,20,2,Nagano Prefecture Matsukawa High School,"919-1 Kamikatagiri, Matsukawa-machi, Shimoina-gun, Nagano Prefecture"
D120240400014,20,2,Nagano Prefecture Anan High School,"2237 Hojo, Anan-cho, Shimoina-gun, Nagano Prefecture"
D120240700011,20,2,Nagano Prefecture Achi High School,"2840 Kasuga, Achi Village, Shimoina District, Nagano Prefecture"
D120242300011,20,2,Nagano Prefecture Sunan High School,"2937-45 Reading, Nagiso-cho, Kiso-gun, Nagano Prefecture"
D120243200010,20,2,Nagano Prefecture Kiso Aomine High School,"1827-2 Fukushima, Kiso-cho, Kiso-gun, Nagano Prefecture"
D120248100010,20,2,Nagano Prefecture Ikeda Technical High School,"2524 Ikeda, Ikeda-cho, Kitaazumi-gun, Nagano Prefecture"
D120248500016,20,2,Nagano Prefecture Hakuba High School,"8800 Hokujo, Hakuba Village, Kitaazumi District, Nagano Prefecture"
D120252100012,20,2,Nagano Prefecture Sakaki High School,"6727 Sakaki, Sakaki-cho, Hanishina-gun, Nagano Prefecture"
D120256200012,20,2,Nagano Prefecture Shimotakai Agriculture and Forestry High School,"2975 Hotaka, Kijimadaira Village, Shimotakai District, Nagano Prefecture"
D120259000018,20,2,Nagano Prefecture Northern High School,"156 Fukoji, Iizuna-machi, Kamimizunai-gun, Nagano Prefecture"
D120320100017,20,3,Nagano Seisen Jogakuin High School,"1-9-19 Hakoshimizu, Nagano City, Nagano Prefecture"
D120320100026,20,3,Nagano Girls' High School,"9-30-18 Miwa, Nagano City, Nagano Prefecture"
D120320100035,20,3,Bunka Gakuen Nagano High School,"141 Kamisenda, Nagano City, Nagano Prefecture"
D120320100044,20,3,Nagano Nihon University High School,"253-3 Nakamichi, Higashiwada, Nagano City, Nagano Prefecture"
D120320100053,20,3,Nagano Toshihide High School,"1045 Shinonoi Gohegawa, Nagano City, Nagano Prefecture"
D120320200016,20,3,Matsusho Gakuen High School,"3-6-1 Ken, Matsumoto City, Nagano Prefecture"
D120320200025,20,3,Matsumoto International High School,"3-6-25 Muraicho Minami, Matsumoto City, Nagano Prefecture"
D120320200034,20,3,Excelan High School,"4202 Satoyamabe, Matsumoto City, Nagano Prefecture"
D120320200043,20,3,Shinano Mutsumi High School,"1-13-26 Minami Matsumoto, Matsumoto City, Nagano Prefecture"
D120320200052,20,3,Matsumoto Daiichi High School,"1-4-17 Asama Onsen, Matsumoto City, Nagano Prefecture"
D120320300015,20,3,Uedanishi High School,"868 Shimoshiojiri, Ueda City, Nagano Prefecture"
D120320300024,20,3,Sakura International High School,"1065 Tezuka, Ueda City, Nagano Prefecture"
D120320300033,20,3,code academy high school,"1-2-21 Chuo, Ueda City, Nagano Prefecture"
D120320500013,20,3,Iida Girls' High School,"3135-3 Kamigo Iinuma, Iida City, Nagano Prefecture"
D120320900019,20,3,Inanishi High School,"4851 Nishiharuchika, Ina City, Nagano Prefecture"
D120321400012,20,3,Tokai University Suwa High School,"675 Tamagawa, Chino City, Nagano Prefecture"
D120321500011,20,3,Tokyo City University Shiojiri High School,"2081 Hirooka Takaide, Shiojiri City, Nagano Prefecture"
D120321700019,20,3,Sakuchosei High School,"951 Iwamurata, Saku City, Nagano Prefecture"
D120321700028,20,3,Global Environment High School,"2923-1 Nakagome, Saku City, Nagano Prefecture"
D120321900017,20,3,ID Gakuen High School,"1931 Shinbari, Tomi City, Nagano Prefecture"
D120332100012,20,3,United World College ISAK Japan,"5827-136 Oaza Nagakura, Karuizawa-machi, Kitasaku-gun, Nagano Prefecture"
D120338200018,20,3,Tsukuba Kaisei Gakuen High School,"3305-94 Inatomi, Tatsuno-machi, Kamiina-gun, Nagano Prefecture"
D120341300011,20,3,Tenryu Kojo High School,"3974 Kambara, Tenryu Village, Shimoina District, Nagano Prefecture"
D120342300019,20,3,Midori Seiran High School,"3859-39 Azuma, Nagiso-cho, Kiso-gun, Nagano Prefecture"
D120345200013,20,3,Japan Wellness Nagano High School,"4228 Saijo, Chikuhoku Village, Higashichikuma District, Nagano Prefecture"
D121220100018,21,2,Gifu Prefectural Gifu High School,"3-1 Onawaba, Gifu City, Gifu Prefecture"
D121220100027,21,2,Gifu Prefectural Gifu Kita High School,"1841-11 Shimizu, Noritake, Gifu City, Gifu Prefecture"
D121220100036,21,2,Gifu Prefectural Nagara High School,"1716-1 Saigo-cho, Nagara, Gifu, Gifu Prefecture"
D121220100045,21,2,Gifu Prefectural Giyama High School,"2587-1 Oyamada, Nagara, Gifu, Gifu Prefecture"
D121220100054,21,2,Gifu Prefectural Kano High School,"3-17 Kano Nanyocho, Gifu City, Gifu Prefecture"
D121220100063,21,2,Gifu Prefectural Hashimakita High School,"3-110 Kitatsuka, Yanaizu-cho, Gifu City, Gifu Prefecture"
D121220100072,21,2,Gifu Prefectural Gifu Sogo Gakuen High School,"2-7-25 Suga, Gifu City, Gifu Prefecture"
D121220100081,21,2,Gifu Prefectural Gifu Johoku High School,"465-1 Mitado, Gifu City, Gifu Prefecture"
D121220100090,21,2,Gifu Prefectural Gifu Commercial High School,"1816-6 Noritake Shinyashiki, Gifu City, Gifu Prefecture"
D121220100107,21,2,Gifu Prefectural Ginan Technical High School,"3456-19 Honjo, Gifu City, Gifu Prefecture"
D121220100116,21,2,Gifu Prefectural Kayo Frontier High School,"6-69 Nishizura, Gifu City, Gifu Prefecture"
D121220100125,21,2,Gifu City Gifu Commercial High School,"2-7-1 Kagamijima Minami, Gifu City, Gifu Prefecture"
D121220200017,21,2,Gifu Prefectural Ogakikita High School,"4-110-1 Nakagawacho, Ogaki City, Gifu Prefecture"
D121220200026,21,2,Gifu Prefectural Ogaki Minami High School,"2-69 Asanaka, Ogaki City, Gifu Prefecture"
D121220200035,21,2,Gifu Prefectural Ogaki Higashi High School,"1784 Miwacho, Ogaki City, Gifu Prefecture"
D121220200044,21,2,Gifu Prefectural Ogaki Nishi High School,"147-1 Ohan, Nakasone-cho, Ogaki City, Gifu Prefecture"
D121220200053,21,2,Gifu Prefectural Ogaki Commercial High School,"4-300 Kaihatsucho, Ogaki City, Gifu Prefecture"
D121220200062,21,2,Gifu Prefectural Ogaki Technical High School,"301-1 Minamiwakamoricho, Ogaki City, Gifu Prefecture"
D121220200071,21,2,Gifu Prefectural Ogaki Sakura High School,"465-1 Kamijuku, Sunomata-cho, Ogaki City, Gifu Prefecture"
D121220300016,21,2,Gifu Prefectural Hita High School,"736 Sanfukujicho, Takayama City, Gifu Prefecture"
D121220300025,21,2,Gifu Prefectural Hida Takayama High School,"2000-30 Shimookahonmachi, Takayama City, Gifu Prefecture"
D121220300034,21,2,Gifu Prefectural Takayama Technical High School,"291 Chishimacho, Takayama City, Gifu Prefecture"
D121220400015,21,2,Gifu Prefectural Tajimi High School,"9-141 Sakaue-cho, Tajimi City, Gifu Prefecture"
D121220400024,21,2,Gifu Prefectural Tajimi Kita High School,"2-49 Kamiyamacho, Tajimi City, Gifu Prefecture"
D121220400033,21,2,Gifu Prefectural Tajimi Technical High School,"207 Suemotocho, Tajimi City, Gifu Prefecture"
D121220500014,21,2,Gifu Prefectural Sekiyuchi High School,"6191-3 Matsugado, Shimoarichi, Seki City, Gifu Prefecture"
D121220500023,21,2,Gifu Prefectural Seki High School,"2-1-1 Sakuragaoka, Seki City, Gifu Prefecture"
D121220500032,21,2,Seki City Seki Chamber of Commerce and Industry High School,"1-1 Kirigaoka, Seki City, Gifu Prefecture"
D121220600013,21,2,Gifu Prefectural Nakatsu High School,"1088-2 Nakatsugawa, Nakatsugawa City, Gifu Prefecture"
D121220600022,21,2,Gifu Prefectural Sakashita High School,"624-1 Sakashita, Nakatsugawa City, Gifu Prefecture"
D121220600031,21,2,Gifu Prefectural Nakatsu Commercial High School,"1646 Komaba Oiwa, Nakatsugawa City, Gifu Prefecture"
D121220600040,21,2,Gifu Prefectural Nakatsugawa Technical High School,"1521-3 Sendanbayashi, Nakatsugawa City, Gifu Prefecture"
D121220600059,21,2,Nakatsugawa City Aki High School,"119 Aki, Nakatsugawa City, Gifu Prefecture"
D121220700012,21,2,Gifu Prefectural Takeyoshi High School,"2-3 Izumicho, Mino City, Gifu Prefecture"
D121220800011,21,2,Gifu Prefectural Mizunami High School,"7942 Tokicho, Mizunami City, Gifu Prefecture"
D121220900010,21,2,Gifu Prefectural Hashima High School,"200-2 Umegae-cho, Takehana-cho, Hashima City, Gifu Prefecture"
D121221000017,21,2,Gifu Prefectural Ena High School,"1023-1 Oimachi, Ena City, Gifu Prefecture"
D121221000026,21,2,Gifu Prefectural Ena Minami High School,"41-2 Akechicho, Ena City, Gifu Prefecture"
D121221000035,21,2,Gifu Prefectural Ena Agricultural High School,"2625-17 Oimachi, Ena City, Gifu Prefecture"
D121221100016,21,2,Gifu Prefectural Kamo High School,"2-6-78 Hongo-cho, Minokamo City, Gifu Prefecture"
D121221100025,21,2,Gifu Prefectural Kamo Agriculture and Forestry High School,"3-3-13 Hongo-cho, Minokamo City, Gifu Prefecture"
D121221200015,21,2,Gifu Prefectural Toki Koryo High School,"1795-12 Shimoishicho, Toki City, Gifu Prefecture"
D121221200024,21,2,Gifu Prefectural Toki Commercial High School,"1259-1 Tokiguchi, Tokitsu-cho, Toki City, Gifu Prefecture"
D121221200033,21,2,Gifu Prefectural Tono Frontier High School,"1127-8 Kawai, Izumi-cho, Toki City, Gifu Prefecture"
D121221300014,21,2,Gifu Prefectural Kakamigahara High School,"2-63 Sohara Shinseicho, Kakamigahara City, Gifu Prefecture"
D121221300023,21,2,Gifu Prefectural Kakamigahara Nishi High School,"24-1 Nakatoacho, Kakamigahara City, Gifu Prefecture"
D121221300032,21,2,Gifu Prefectural Gifu Kakamino High School,"8-7-2, Unuma Kakamigahara-cho, Kakamigahara City, Gifu Prefecture"
D121221400013,21,2,Gifu Prefectural Kani High School,"987-2 Sakado, Kani City, Gifu Prefecture"
D121221400022,21,2,Gifu Prefectural Kani Technical High School,"2358-1 Nakaedo, Kani City, Gifu Prefecture"
D121221500012,21,2,Gifu Prefecture Tateyama Prefecture High School,"44-1 Nakado, Yamagata City, Gifu Prefecture"
D121221700010,21,2,Gifu Prefectural Yoshiki High School,"1987-2 Kamiketa, Furukawa-cho, Hida City, Gifu Prefecture"
D121221700029,21,2,Gifu Prefectural Hida Kamioka High School,"2138-2 Kogaya, Kamioka-cho, Hida City, Gifu Prefecture"
D121221800019,21,2,Gifu Prefectural Motosu Matsuyo High School,"859-1 Busshoji Temple, Motosu City, Gifu Prefecture"
D121221900018,21,2,Gifu Prefectural Kamikita High School,"1265-2 Tamema, Shiratori-cho, Gujo City, Gifu Prefecture"
D121221900027,21,2,Gifu Prefectural Gujo High School,"970 Ono, Yahata-cho, Gujo City, Gifu Prefecture"
D121222000015,21,2,Gifu Prefectural Masuda Seifu High School,"326-1 Hagiwara, Hagiwara-cho, Gero City, Gifu Prefecture"
D121222100014,21,2,Gifu Prefectural Kaizu Meisei High School,"11-1 Takasu-cho, Kaizu-cho, Kaizu-shi, Gifu Prefecture"
D121230300015,21,2,Gifu Prefectural Gifu Technical High School,"1700 Tokiwa-cho, Kasamatsu-cho, Hashima-gun, Gifu Prefecture"
D121234100019,21,2,Gifu Prefectural Ogaki Yoro High School,"1418-4 Sobue Mukono, Yoro-cho, Yoro-gun, Gifu Prefecture"
D121236100014,21,2,Gifu Prefectural Fuwa High School,"1919-1 Miyashiro, Tarui-cho, Fuwa-gun, Gifu Prefecture"
D121240100016,21,2,Gifu Prefectural Ibi High School,"1852 Miwa, Ibigawa-cho, Ibi-gun, Gifu Prefecture"
D121240400013,21,2,Gifu Prefectural Ikeda High School,"242-1 Mutsunoi, Ikeda-cho, Ibi-gun, Gifu Prefecture"
D121242100012,21,2,Gifu Prefectural Gifu Agriculture and Forestry High School,"150 Kitagata, Kitagata-cho, Motosu-gun, Gifu Prefecture"
D121250500011,21,2,Gifu Prefectural Yaotsu High School,"2803-6 Ikitushi, Yaotsu-cho, Kamo-gun, Gifu Prefecture"
D121252100011,21,2,Gifu Prefectural Tono High School,"2854-1 Mitake, Mitake-cho, Kani-gun, Gifu Prefecture"
D121252100020,21,2,Gifu Prefectural Tono Jitsugyo High School,"891 Fushimi, Mitake-cho, Kani-gun, Gifu Prefecture"
D121320100016,21,3,Uguisudani High School,"7 Uguisudanicho, Gifu City, Gifu Prefecture"
D121320100025,21,3,Tomita High School,"4-17-1 Noichiki, Gifu City, Gifu Prefecture"
D121320100034,21,3,Gifu Higashi High School,"4-17-1 Noichiki, Gifu City, Gifu Prefecture"
D121320100043,21,3,Sami High School,"33 Shobojicho, Gifu City, Gifu Prefecture"
D121320100052,21,3,Gifu Shotoku Gakuen High School,"1-50 Nakauji, Gifu City, Gifu Prefecture"
D121320100061,21,3,St. Mary Girls High School,"201 Fukutomi, Gifu City, Gifu Prefecture"
D121320100070,21,3,Jonan High School,"1-10-14 Hosohata, Gifu City, Gifu Prefecture"
D121320100089,21,3,Keiharu High School,"2-8 Takasago-cho, Gifu City, Gifu Prefecture"
D121320100098,21,3,Gifu International High School,"3-9 Hashimotocho, Gifu City, Gifu Prefecture"
D121320200015,21,3,Ogaki Nihon University High School,"6-5-2 Hayashi-cho, Ogaki City, Gifu Prefecture"
D121320200024,21,3,Seiryo High School,"65 Shimizucho, Ogaki City, Gifu Prefecture"
D121320200033,21,3,Seino Tori High School,"3-209 Kakucho, Ogaki City, Gifu Prefecture"
D121320300014,21,3,Takayama Nishi High School,"353 Shimobayashi-cho, Takayama City, Gifu Prefecture"
D121320400013,21,3,Tajimi Nishi High School,"1-18 Meiwacho, Tajimi City, Gifu Prefecture"
D121320800019,21,3,Reitaku Mizunami High School,"1661 Hagiwara, Inatsu-cho, Mizunami City, Gifu Prefecture"
D121320800028,21,3,Chukyo High School,"7074-1 Tokicho, Mizunami City, Gifu Prefecture"
D121321100014,21,3,Minokamo High School,"7-6-60 Hongo-cho, Minokamo City, Gifu Prefecture"
D121321400011,21,3,Teikyo University Kani High School,"1-1 Katsuragaoka, Kani City, Gifu Prefecture"
D121321800017,21,3,Gifu Daiichi High School,"884-7 Busshoji Temple, Motosu City, Gifu Prefecture"
D121330200014,21,3,Gifu Girls' High School,"1-130 Miyake, Ginan-cho, Hashima-gun, Gifu Prefecture"
D122210000019,22,2,Shizuoka Prefectural Matsuzaki High School,"188 Sakurada, Matsuzaki-cho, Kamo-gun, Shizuoka Prefecture"
D122210000028,22,2,Shizuoka Prefectural Inatori High School,"3012-2 Inatori, Higashiizu-cho, Kamo-gun, Shizuoka Prefecture"
D122210000055,22,2,Shizuoka Prefectural Atami High School,"1484-22 Mukaiyama, Shimotaga, Atami City, Shizuoka Prefecture"
D122210000064,22,2,Shizuoka Prefectural Nirayama High School,"229 Nirayama, Izunokuni City, Shizuoka Prefecture"
D122210000073,22,2,Shizuoka Prefectural Tagata Agricultural High School,"961 Tsukamoto, Kannami-cho, Tagata-gun, Shizuoka Prefecture"
D122210000082,22,2,Shizuoka Prefectural Mishima Minami High School,"608 Oba, Mishima City, Shizuoka Prefecture"
D122210000091,22,2,Shizuoka Prefectural Mishimakita High School,"1-3-18 Bunkyo-cho, Mishima City, Shizuoka Prefecture"
D122210000108,22,2,Shizuoka Prefectural Gotemba High School,"192-1 Gotemba, Gotemba City, Shizuoka Prefecture"
